                                                                                                                                                                                                                                                  ,runtime,cwdc,litr1c, litr2c,litr3c,soil1c,soil2c,soil3c,soil4c,cwdc_to_litr2c,cwdc_to_litr3c,litr1_hr,litr1c_to_soil1c,litr2_hr,litr2c_to_soil2c,litr3_hr,litr3c_to_soil3c,soil1_hr,soil1c_to_soil2c,soil2_hr,soil2c_to_soil3c,soil3_hr,soil3c_to_soil4c,soil4_hr
******,      0.0000,    149.9200,     46.0000,     33.3808,     24.7952,    480.5400,   1009.7160,   2003.9670,   4000.6880,      0.0608,      0.0192,      5.4600,      8.5400,      0.9240,      0.7560,      0.0650,      0.1590,      7.8400,     20.1600,      5.1520,      6.0480,      1.2320,      1.0080,      0.3201,
******,      0.0000,    199.8001,     43.1200,     36.6026,     29.5463,    461.4866,   1018.6238,   2008.0265,   4001.3779,      0.0912,      0.0288,      5.0232,      7.8568,      1.0281,      0.8412,      0.0805,      0.1972,      7.5349,     19.3754,      5.2021,      6.1068,      1.2344,      1.0100,      0.3201,
******,      0.0000,    249.6402,     41.0464,     39.6744,     34.2537,    443.0082,   1026.7448,   2012.1731,   4002.0698,      0.1215,      0.0384,      4.7087,      7.3649,      1.1274,      0.9224,      0.0960,      0.2350,      7.2361,     18.6071,      5.2479,      6.1606,      1.2369,      1.0120,      0.3202,
******,      0.0000,    299.4405,     39.5534,     42.6044,     38.9180,    425.2105,   1034.1071,   2016.4016,   4002.7637,      0.1518,      0.0479,      4.4823,      7.0107,      1.2220,      0.9998,      0.1113,      0.2724,      6.9464,     17.8621,      5.2898,      6.2098,      1.2395,      1.0141,      0.3202,
******,      0.0000,    349.2010,     38.4785,     45.4006,     43.5396,    408.1544,   1040.7432,   2020.7070,   4003.4597,      0.1821,      0.0575,      4.3192,      6.7557,      1.3122,      1.0736,      0.1264,      0.3095,      6.6673,     17.1445,      5.3277,      6.2543,      1.2421,      1.0163,      0.3203,
******,      0.0000,    398.9216,     37.7045,     48.0705,     48.1190,    391.8699,   1046.6877,   2025.0845,   4004.1577,      0.2123,      0.0670,      4.2018,      6.5721,      1.3983,      1.1441,      0.1414,      0.3462,      6.3999,     16.4568,      5.3619,      6.2944,      1.2448,      1.0184,      0.3203,
******,      0.0000,    448.6025,     37.1472,     50.6211,     52.6567,    376.3651,   1051.9764,   2029.5294,   4004.8579,      0.2425,      0.0766,      4.1173,      6.4399,      1.4806,      1.2114,      0.1563,      0.3826,      6.1445,     15.8002,      5.3925,      6.3304,      1.2474,      1.0206,      0.3204,
******,      0.0000,    498.2436,     36.7460,     53.0590,     57.1531,    361.6335,   1056.6450,   2034.0375,   4005.5603,      0.2727,      0.0861,      4.0565,      6.3447,      1.5591,      1.2757,      0.1710,      0.4187,      5.9014,     15.1750,      5.4198,      6.3624,      1.2502,      1.0229,      0.3204,
******,      0.0000,    547.8450,     36.4571,     55.3906,     61.6086,    347.6582,   1060.7288,   2038.6045,   4006.2649,      0.3029,      0.0957,      4.0127,      6.2762,      1.6342,      1.3371,      0.1856,      0.4545,      5.6704,     14.5811,      5.4438,      6.3906,      1.2530,      1.0252,      0.3205,
******,      0.0000,    597.4067,     36.2491,     57.6219,     66.0238,    334.4162,   1064.2620,   2043.2264,   4006.9717,      0.3331,      0.1052,      3.9811,      6.2269,      1.7060,      1.3958,      0.2001,      0.4899,      5.4513,     14.0176,      5.4649,      6.4153,      1.2558,      1.0275,      0.3206,
